"trade_id","trade_name","trade_group","trade_parent_group","booking_country_id","booking_country","selling_country_id","selling_country"
"486","WGT Corporate Travel Limited","","","57","England","57","England"
"487","West End Travel","","","57","England","57","England"
"488","Westerham Travel Ltd","","","57","England","57","England"
"490","Winchester Travel Services (Toucan Winchester) G","Advantage","Advantage Head Office / Parent","57","England","57","England"
"491","Wings Abroad Ltd","","","57","England","57","England"
"492","World CLN Ltd","","","57","England","57","England"
"495","Worlds Apart Travel","Hays IG","Hays IG","57","England","57","England"
"496","Youngs Travel","","","57","England","57","England"
"498","Uniglobe UK Trax Travel","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"499","Uniglobe UK World Market Travel","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"500","Uniglobe UK Travel Centre Norwich","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"501","Uniglobe UK Supersonic","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"502","Uniglobe UK Top Flight London","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"503","Uniglobe UK Top Flight Reading","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"505","Uniglobe UK CitiWorld Travel","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"506","Uniglobe UK CT Business Travel","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"507","Uniglobe Uk Double S Travel (16297)","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"508","Uniglobe UK Exploretours","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"509","Uniglobe UK Gemini Swindon (G)","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"510","Uniglobe UK Gemini Travel (G)","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"511","Uniglobe UK Good Travel","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"512","Uniglobe UK Omni Travel","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"513","Uniglobe UK Preferred TMP","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"514","Uniglobe UK Preferred Brighton","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"515","Uniglobe UK Preferred London","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"516","Uniglobe UK Premier Croydon","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"517","Uniglobe UK Premier Travel Cambridge","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"518","Uniglobe UK Prestige Travel","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"519","Uniglobe UK Regent","Uniglobe UK","Uniglobe UK Parent","57","England","57","England"
"520","Travieo Ltd (TTA)","TTA","TTA Parent","57","England","57","England"
"521","Travelmax (TTA)","TTA","TTA Parent","57","England","57","England"
"523","Travel Compare Ltd t/a Flight Hall (TTA)","TTA","TTA Parent","57","England","57","England"
"524","The Travelling Public (TTA)","TTA","TTA Parent","57","England","57","England"
"525","The Travel Centre (TTA)","TTA","TTA Parent","57","England","57","England"
"527","Southern Cross Travel (TTA)","TTA","TTA Parent","57","England","57","England"
"528","Essential Travel UK Ltd","","","57","England","57","England"
"529","Ska Travel Services (TTA)","TTA","TTA Parent","57","England","57","England"
"531","Reside International (TTA)","TTA","TTA Parent","57","England","57","England"
"532","Radnor Travel Service Ltd (TTA)","TTA","TTA Parent","57","England","57","England"
"533","Premier Vacations (TTA)","TTA","TTA Parent","57","England","57","England"
"535","Planit Inc Ltd (TTA)","TTA","TTA Parent","57","England","57","England"
"536","Pasha Travel (TTA)","TTA","TTA Parent","57","England","57","England"
"537","LIVING HOLIDAYS LTD (TTA)","TTA","TTA Parent","57","England","57","England"
"538","Leisure Creations Limited (TTA)","TTA","TTA Parent","57","England","57","England"
"539","Kirkham Travel Limited (TTA)","TTA","TTA Parent","57","England","57","England"
"540","Independent Travel Experts (TTA)","TTA","TTA Parent","57","England","57","England"
"542","Holidays4Golfers (TTA)","TTA","TTA Parent","57","England","57","England"
"544","HC Travel Ltd (TTA)","TTA","TTA Parent","57","England","57","England"
"545","Gallivant Travel (TTA)","TTA","TTA Parent","57","England","57","England"
"546","ecoTravel Africa (TTA)","TTA","TTA Parent","57","England","57","England"
"548","Direct Travel","Advantage","Advantage Head Office / Parent","57","England","57","England"
"549","Direct Flights & Holidays (TTA)","TTA","TTA Parent","57","England","57","England"
"550","Dawn Travel (TTA)","TTA","TTA Parent","57","England","57","England"
"551","Crusader Leisure (TTA)","TTA","TTA Parent","57","England","57","England"
"552","Complete Travel Solutions (TTA)","UK Independents","UK Independents","57","England","57","England"
"553","Clear Travel Ltd (TTA)","TTA","TTA Parent","57","England","57","England"
"556","Braintree Travel (TTA)","TTA","TTA Parent","57","England","57","England"
"557","Viaggi Chiara","","Independents - Italy & Ticino","57","England","57","England"
"558","BBNJ Ltd t/a Travel Decorum (TTA)","TTA","TTA Parent","57","England","57","England"
"560","Alderley Travel (TTA)","TTA","TTA Parent","57","England","57","England"
"562","AEJ Travel (TTA)","TTA","TTA Parent","57","England","57","England"
"563","Absolute Running (TTA)","TTA","TTA Parent","57","England","57","England"
"565","World of Transport Travel","","","57","England","57","England"
"566","Wilmslow Travel (TTA)","TTA","TTA Parent","57","England","57","England"
"567","TravelAngels-Hays Travel Ltd (Frome)","Hays Travel Ltd Agent","Hays Travel Ltd Agent","57","England","57","England"
"568","TravelAngels-Hays Travel Ltd (Shaftesbury)","Hays Travel Ltd Agent","Hays Travel Ltd Agent","57","England","57","England"
"571","Reach Travel (Hays)","Hays IG","Hays IG","57","England","57","England"
"572","A2ZTRAVEL (Hays)","","Hays Travel Ltd Agent","57","England","57","England"
"576","Cost Vacation Travel Services","Hays IG","Hays IG","57","England","57","England"
"579","Hays Travel Sunderland","","Hays Travel Ltd Agent","57","England","57","England"
"580","Hays Travel (Horwich)","","Hays Travel Ltd Agent","57","England","57","England"
"581","Hays Travel (Malton)","Hays Travel Ltd Agent","Hays Travel Ltd Agent","57","England","57","England"
"582","Hays Travel (Ripon)","Hays Travel Ltd Agent","Hays Travel Ltd Agent","57","England","57","England"
"583","Hays Travel (Thirsk)","Hays Travel Ltd Agent","Hays Travel Ltd Agent","57","England","57","England"
"584","Hays Travel (Westhoughton)","","Hays Travel Ltd Agent","57","England","57","England"
"585","Hays Travel Homeworkers","Hays IG","Hays IG","57","England","57","England"
"586","Holidaysplease (Hays)","Hays IG","Hays IG","57","England","57","England"
"589","Lesley Molte Travel","","Hays Travel Ltd Agent","57","England","57","England"
"590","Wonderling Travel","Hays IG","Hays IG","57","England","57","England"
"596","STA Hungary (IDIV)","WS_STA Idiv Euro Arrival","STA Idiv Euro Parent","57","England","57","England"
"601","Studentska Turisticka (IDIV) Agent-(Slovenia) G","WS_STA Idiv Euro Arrival","STA Idiv Euro Parent","57","England","57","England"
"602","Studentska Turisticka Agent (IDIV) -(Croatia) G","WS_STA Idiv Euro Arrival","STA Idiv Euro Parent","57","England","57","England"
"604","Student Travel Centre (Columbia) (IDIV)","WS_STA Idiv USD Arrival","STA Idiv USD Parent","57","England","57","England"
"606","STI Azerbaijan (IDIV)","WS_STA Idiv USD Arrival","STA Idiv USD Parent","57","England","57","England"
"607","STI Georgia (IDIV)","WS_STA Idiv USD Arrival","STA Idiv USD Parent","57","England","57","England"
"612","STAR Travel Russia (IDIV)","WS_STA Idiv USD Arrival","STA Idiv USD Parent","57","England","57","England"
"617","STA Travel Malaysia (IDIV)","WS_STA Idiv USD Arrival","STA Idiv USD Parent","57","England","57","England"
"624","Golden Formosa Travel (IDIV)","WS_STA Idiv USD Arrival","STA Idiv USD Parent","57","England","57","England"
"626","Gerry Travel Agency (Pakistan) (IDIV)","WS_STA Idiv USD Arrival","STA Idiv USD Parent","57","England","57","England"
"627","Escape-Tanzania (IDIV)","WS_STA Idiv USD Arrival","STA Idiv USD Parent","57","England","57","England"
"634","Awesome Weekends","","Release Travel Stop Sale","57","England","57","England"
"635","Newell's Falmouth Travel 4568X","Worldchoice","Worldchoice ACAS Partner","57","England","57","England"
"636","Newell's Kingsbridge F0316","Worldchoice","Worldchoice ACAS Partner","57","England","57","England"
"637","Newells Liskeard Travel K8730","Worldchoice","Worldchoice ACAS Partner","57","England","57","England"
"638","Newell's Redruth Travel","Worldchoice","Worldchoice ACAS Partner","57","England","57","England"
"639","Newell's Tavistock Travel K8764","Worldchoice","Worldchoice ACAS Partner","57","England","57","England"
"640","SAT VGES Annemasse","Tourcom","Tourcom Head Office","57","England","57","England"
"641","Corporate Traveller Newcastle 2","FCM UK G","FCM Travel Solutions UK G","57","England","57","England"
"642","Corporate Traveller Wimbledon 6","FCM UK G","FCM Travel Solutions UK G","57","England","57","England"
"643","FCM UK New Malden 2","FCM UK N","FCM Travel Solutions UK N","57","England","57","England"
"644","FCM UK Staff","FCM UK N","FCM Travel Solutions UK N","57","England","57","England"
"645","FCM UK West LB","FCM UK G","FCM Travel Solutions UK G","57","England","57","England"
"646","FCM Travel Solutions UK Ipswich","FCM UK G","FCM Travel Solutions UK G","57","England","57","England"
"647","Global Services DAK","","Telme Farebase Parent","57","England","57","England"
"648","Flightfares","","Telme Farebase Parent","57","England","57","England"
"649","ACACIA TOURS","","Telme Farebase Parent","57","England","57","England"
"650","A1 Travel Services","","Telme Farebase Parent","57","England","57","England"
"651","Dreampack Travel Ltd","","Telme Farebase Parent","57","England","57","England"
"652","QPS Travel","","Telme Farebase Parent","57","England","57","England"
"653","Uniglobe Canada Staff","","Uniglobe Aviation Logistic Management Limited Travels & Tours","57","England","57","England"
"654","Big Travel Boras","Big Travel","Big Travel Parent","57","England","57","England"
"655","Big Travel Jonkoping","Big Travel","Big Travel Parent","57","England","57","England"
"656","Big Travel Kalmar","Big Travel","Big Travel Parent","57","England","57","England"
"657","Big Travel Karlshamn","Big Travel","Big Travel Parent","57","England","57","England"
"658","Big Travel Eskilstuna","Big Travel","Big Travel Parent","57","England","57","England"
"659","Big Travel Goteborg","Big Travel","Big Travel Parent","57","England","57","England"
"660","Big Travel Halmstad","Big Travel","Big Travel Parent","57","England","57","England"
"662","Big Travel Molndal","Big Travel","Big Travel Parent","57","England","57","England"
"663","Big Travel Norrkoping","Big Travel","Big Travel Parent","57","England","57","England"
"664","Big Travel Online","Big Travel","Big Travel Parent","57","England","57","England"
"665","Big Travel Orebro","Big Travel","Big Travel Parent","57","England","57","England"
"666","Big Travel Lund","Big Travel","Big Travel Parent","57","England","57","England"
"667","Big Travel Ostersund","Big Travel","Big Travel Parent","57","England","57","England"
"668","Big Travel Ronneby","Big Travel","Big Travel Parent","57","England","57","England"
"669","Big Travel Uppsala","Big Travel","Big Travel Parent","57","England","57","England"
